character1,character2,count
Lovegood Peeves,Quaffle le Président,1
Lovegood Peeves,Queenie,1
Lucius Bludger,Major,1
Lucius Bludger,Major Comte d'Astrignac,1
Lucius Bludger,Maître Witchcraft,1
Lucius Bludger,Molly Gryffindor,1
Lucius Bludger,Señor Bludger,1
Madame,don,1
Major,Molly Gryffindor,1
Major,Mr. Crimes,1
Major,Mr. Crimes Bathilda,1
Major,Oliver. Secrets,1
Major,Private Fred,1
Major,Quaffle,1
Major,Quaffle le Préfet,1
Major,Señor Bludger,1
Major,Wizardry,1
Major Comte d'Astrignac,Molly Gryffindor,1
Major Comte d'Astrignac,Oliver. Secrets,1
Major Comte d'Astrignac,Private Fred,1
Major Comte d'Astrignac,Quaffle,1
Major Comte d'Astrignac,Quaffle le Préfet,1
Major Comte d'Astrignac,Señor Bludger,1
Major Comte d'Astrignac,this,1
Malfoy,Prefect,1
Malfoy,Prefect of Police,1
Malfoy,Queenie,1
Malfoy,this,1
Maître Lepertais,Moony Marauder Fred,1
Maître Witchcraft,Nimbus Granger,1
Maître Witchcraft,Potter Granger,1
Maître Witchcraft,Sergeant Fluffy,1
Merope,i,1
Minerva,Mr. Crimes,1
Minerva,Mr. Crimes Bathilda,1
Minerva,Oliver. Secrets,1
Minerva,i,1
Minerva Harry,Oliver. Secrets,1
Minerva Harry,i,1
Moonie Marauder,Prime Minister,1
Moonie Marauder,Quaffle le Ministre,1
Moonie Marauder,Queenie School,1
Moonie Marauder,Reverend Mother,1
Moonie Marauder,Señor Bludger,1
Moonie Marauder,Tuileries,1
Moonie Marauder,job,1
Moonie Marauder,m,1
Moony,Prime Minister,1
Moony,Quaffle le Ministre,1
Moony,Quaffle le President,1
Moony,Reverend Mother,1
Moony,Señor Bludger,1
Moony,Tuileries,1
Moony,job,1
Moony,mme,1
Moony Marauder,Prime Minister,1
Moony Marauder,Quaffle le Ministre,1
Moony Marauder,Queenie School,1
Moony Marauder,Reverend Mother,1
Moony Marauder,Señor Bludger,1
Moony Marauder,Tuileries,1
Moony Marauder,job,1
Moony Marauder,m,1
Moony Marauder Fred,Neville,1
Moony Marauder Fred,Quaffle le Express,1
Moony Marauder Fred,Quaffle le President,1
Moony Marauder Fred,Queenie,1
Moony Marauder Fred,Queenie School,1
Moony Marauder Fred,Vernon,1
Moony Marauder Fred,mme,1
Moony't,Prisoner,1
Moony't,Sergeant Fluffy,1
Mr. Crimes,Nimbus Granger,1
Mr. Crimes,Prefect,1
Mr. Crimes,Prisoner,1
Mr. Crimes,Teddy Arthur,1
Mr. Crimes,don,1
Mr. Crimes Bathilda,Nimbus Granger,1
Mr. Crimes Bathilda,Oliver,1
Mr. Crimes Bathilda,Prisoner,1
Mr. Crimes Bathilda,don,1
Mr. Crimes Bathilda,inspector,1
Neville,Private Fred,1
Nimbus Granger,Potter Granger,1
Nimbus Granger,Prisoner,1
Nimbus Granger,this,1
Oliver,Oliver. Secrets,1
Oliver,Prefect,1
Oliver,Sergeant Fluffy,1
Oliver,superior,1
Oliver,this,1
Oliver. Secrets,Potter Harry,1
Oliver. Secrets,Quaffle le Président,1
Oliver. Secrets,Señor Bludger,1
Oliver. Secrets,Versailles,1
Oliver. Secrets,don,1
Oliver. Secrets,superior,1
Pansy,Platform Kreacher,1
Parvati,Thestral,1
Parvati,i,1
Philippe d'Antrac,Wands Viktor,1
Philippe d'Antrac,Yaxley Deathly Grand,1
Potter Granger,i,1
Potter Harry,Queenie,1
Potter Harry,Queenie School,1
Prefect,Private Fred,1
Prefect,Reverend Mother,1
Prefect,Señor Bludger,1
Prefect,don,1
Prefect,inspector,1
Prefect of Police,Private Fred,1
Prefect of Police,Quaffle,1
Prefect of Police,superior,1
Prime Minister,Quaffle,1
Prime Minister,Quaffle le President,1
Prime Minister,this,1
Prisoner,Quaffle le Président,1
Private Fred,Vernon,1
Private Fred,i,1
Private Fred,this,1
Quaffle,Quaffle le Ministre,1
Quaffle,Severus,1
Quaffle,Teddy Arthur,1
Quaffle,Versailles,1
Quaffle,Wizardry,1
Quaffle,m,1
Quaffle Cursed,i,1
Quaffle le President,Quaffle le Président,1
Quaffle le President,don,1
Quaffle le Préfet,Quaffle le Président,1
Quaffle le Préfet,Señor Bludger,1
Quaffle le Préfet,Wizardry,1
Quaffle le Préfet,inspector,1
Quaffle le Préfet,m,1
Quaffle le Président,Sergeant Fluffy,1
Quaffle le Président,Severus,1
Quaffle le Président,Señor Bludger,1
Quaffle le Président,Teddy Arthur,1
Quaffle le Président,Versailles,1
Queenie,m,1
Reverend Mother,this,1
Sergeant Fluffy,don,1
Sergeant Fluffy,job,1
Severus,Teddy Arthur,1
Señor Bludger,i,1
Señor Bludger,this,1
Teddy,don,1
Teddy,i,1
Thestral,i,1
Tuileries,this,1
Versailles,i,1
Versailles,superior,1
Wands Viktor,Yaxley Deathly Grand,1
i,inspector,1
i,lot,1
i,superior,1
lupin,lupins,1
lupins,this,1
superior,this,1
