character1,character2,count
Mr. Triwizard Buckbeak,woman,1
Mrs. Wands Andromeda,Peverell,1
Mrs. Wands Andromeda,Ravenclaw Draco,1
Mrs. Wands Andromeda,Rubeus,1
Mrs. Wands Andromeda,Rubeus Eileen,1
Mrs. Wands Andromeda,Voldemort,1
Mrs. Wands Andromeda,Wands Andromeda I,1
Mrs. Wands Andromeda,yuss,1
Neville,Par,1
Neville,a,1
Old Nick,a,1
Old Nick,master,1
Oliver,a,1
Par,Portkey,1
Par,Wizarding Mandrake,1
Pettigrew,Portkey,1
Pettigrew,Wands Andromeda I,1
Pettigrew,hants,1
Pettigrew,policeman,1
Pore Indian castaway,a,1
Porter,Potion,1
Portkey,Potion,1
Portkey,Tumbucktook,1
Potion,Potion Stone,1
Potion,Wizarding,1
Potion,heaven,1
Potter Andromeda,Potter Child,1
Potter Andromeda,Thestral senior (Fenrir),1
Potter Andromeda,a,1
Potter Child,Thestral senior (Fenrir),1
Potter Child,Wands,1
Potter Child,Wizarding Mandrake,1
Privately Seeker,Wizarding,1
Ravenclaw,Tournament,1
Ravenclaw,master,1
Ravenclaw,woman,1
Ravenclaw Bailey,Thestral senior (Fenrir),1
Ravenclaw Bailey,master,1
Ravenclaw Bailey,woman,1
Ravenclaw Draco,a,1
Riddle,don,1
Rubeus,Wands,1
Rubeus Eileen,Wands,1
Sahib,a,1
Silence,Thestral senior (Fenrir),1
Silence,page,1
Silence,woman,1
Snape,charming,1
Sprout,woman,1
Thestral senior,woman,1
Thestral senior (Fenrir),heaven,1
Thestral senior (Fenrir),page,1
Thestral senior (Fenrir),policeman,1
Thestral senior (Fenrir),sharp,1
Thestral senior (Fenrir),sunbeam,1
Thestral senior (Fenrir),tray,1
Tonks,a,1
Torrington School,a,1
Voldemort,a,1
Wands,Wands Andromeda I,1
Wands,Wizarding,1
Wands,master,1
Wizarding,don,1
Wizarding,lor,1
Wizarding,woman,1
Wizarding Mandrake,don,1
Wizarding Mandrake,master,1
Wizarding Mandrake,tray,1
Wizarding Mandrake,woman,1
Wormtail,a,1
a,lor,1
a,page,1
a,tray,1
a,wood,1
charming,darling,1
don,heaven,1
don,policeman,1
lor,tray,1
policeman,woman,1
